psi,rho,rho_fit
1.525000000000000000e+01,5.739562500000020551e-01,5.732529142301312497e-01
1.535000000000000142e+01,5.767750000000020361e-01,5.732521749103556274e-01
1.544999999999999929e+01,5.758437500000019860e-01,5.732513850235062547e-01
1.555000000000000071e+01,5.737468750000020989e-01,5.732505411111404880e-01
1.565000000000000213e+01,5.760218750000020149e-01,5.732496394783076488e-01
1.575000000000000000e+01,5.762906250000020547e-01,5.732486761773785133e-01
1.585000000000000142e+01,5.762093750000019110e-01,5.732476469907701322e-01
1.594999999999999929e+01,5.753125000000016698e-01,5.732465474124904814e-01
1.605000000000000071e+01,5.725312500000019345e-01,5.732453726284212348e-01
1.614999999999999858e+01,5.753812500000021757e-01,5.732441174952541685e-01
1.625000000000000000e+01,5.752375000000019556e-01,5.732427765179878287e-01
1.635000000000000142e+01,5.732843750000019556e-01,5.732413438258874283e-01
1.645000000000000284e+01,5.749437500000018630e-01,5.732398131468023905e-01
1.655000000000000071e+01,5.733812500000019519e-01,5.732381777797292965e-01
1.664999999999999858e+01,5.746875000000020162e-01,5.732364305655021086e-01
1.675000000000000000e+01,5.749625000000020414e-01,5.732345638554793288e-01
1.685000000000000142e+01,5.730343750000019831e-01,5.732325694780946446e-01
1.695000000000000284e+01,5.759312500000018931e-01,5.732304387031225135e-01
1.705000000000000071e+01,5.770718750000017883e-01,5.732281622035058088e-01
1.714999999999999858e+01,5.768187500000022672e-01,5.732257300145762180e-01
1.725000000000000000e+01,5.750937500000019575e-01,5.732231314904934205e-01
1.735000000000000142e+01,5.735593750000018698e-01,5.732203552577108674e-01
1.745000000000000284e+01,5.737218750000020462e-01,5.732173891652669884e-01
1.755000000000000071e+01,5.731125000000020231e-01,5.732142202316863333e-01
1.764999999999999858e+01,5.742125000000020130e-01,5.732108345882582778e-01
1.775000000000000000e+01,5.742437500000018291e-01,5.732072174184495994e-01
1.785000000000000142e+01,5.725656250000019654e-01,5.732033528931859134e-01
1.795000000000000284e+01,5.730843750000017556e-01,5.731992241017230816e-01
1.805000000000000071e+01,5.741156250000019057e-01,5.731948129778072776e-01
1.814999999999999858e+01,5.741125000000019130e-01,5.731901002208065199e-01
1.825000000000000000e+01,5.725406250000018016e-01,5.731850652114705014e-01
1.835000000000000142e+01,5.747562500000020780e-01,5.731796859219557838e-01
1.845000000000000284e+01,5.755031250000020027e-01,5.731739388197273355e-01
1.855000000000000071e+01,5.700406250000016328e-01,5.731677987649229644e-01
1.864999999999999858e+01,5.731187500000016755e-01,5.731612389007365582e-01
1.875000000000000000e+01,5.736406250000023466e-01,5.731542305363505063e-01
1.885000000000000142e+01,5.736906250000020080e-01,5.731467430219130410e-01
1.895000000000000284e+01,5.694781250000017225e-01,5.731387436150232606e-01
1.905000000000000071e+01,5.737250000000018169e-01,5.731301973381521808e-01
1.915000000000000213e+01,5.748718750000019195e-01,5.731210668263907460e-01
1.925000000000000000e+01,5.715312500000018225e-01,5.731113121648701014e-01
1.935000000000000142e+01,5.723812500000019510e-01,5.731008907151656784e-01
1.945000000000000284e+01,5.725062500000018817e-01,5.730897569299415739e-01
1.955000000000000071e+01,5.723656250000019874e-01,5.730778621550491891e-01
1.965000000000000213e+01,5.707750000000020307e-01,5.730651544182404633e-01
1.975000000000000000e+01,5.711156250000021251e-01,5.730515782036008643e-01
1.985000000000000142e+01,5.715968750000017806e-01,5.730370742107508963e-01
1.995000000000000284e+01,5.726312500000017014e-01,5.730215790978000490e-01
2.005000000000000071e+01,5.727875000000021144e-01,5.730050252069753824e-01
2.015000000000000213e+01,5.740937500000019567e-01,5.729873402717747810e-01
2.025000000000000000e+01,5.707906250000021053e-01,5.729684471044219629e-01
2.035000000000000142e+01,5.721000000000018293e-01,5.729482632623238425e-01
2.045000000000000284e+01,5.724187500000021966e-01,5.729267006921467953e-01
2.055000000000000071e+01,5.724062500000018927e-01,5.729036653500417797e-01
2.065000000000000213e+01,5.741718750000018856e-01,5.728790567964575642e-01
2.075000000000000000e+01,5.733531250000016843e-01,5.728527677638817206e-01
2.085000000000000142e+01,5.722125000000017891e-01,5.728246836957493482e-01
2.095000000000000284e+01,5.740312500000021023e-01,5.727946822546499117e-01
2.105000000000000071e+01,5.723187500000018746e-01,5.727626327978507792e-01
2.115000000000000213e+01,5.737343750000019060e-01,5.727283958180340306e-01
2.125000000000000000e+01,5.727656250000018323e-01,5.726918223470225389e-01
2.135000000000000142e+01,5.730750000000019995e-01,5.726527533201359876e-01
2.145000000000000284e+01,5.732250000000018719e-01,5.726110188986831551e-01
2.155000000000000071e+01,5.726000000000019963e-01,5.725664377479544598e-01
2.165000000000000213e+01,5.706218750000019435e-01,5.725188162679258896e-01
2.175000000000000000e+01,5.708656250000019305e-01,5.724679477737375510e-01
2.185000000000000142e+01,5.709062500000020579e-01,5.724136116228418780e-01
2.195000000000000284e+01,5.697125000000017314e-01,5.723555722855580008e-01
2.205000000000000071e+01,5.713093750000021176e-01,5.722935783555938016e-01
2.215000000000000213e+01,5.692406250000017209e-01,5.722273614969244360e-01
2.225000000000000000e+01,5.710187500000017957e-01,5.721566353232350188e-01
2.235000000000000142e+01,5.699187500000020279e-01,5.720810942059582072e-01
2.245000000000000284e+01,5.727937500000019888e-01,5.720004120067482267e-01
2.255000000000000071e+01,5.716906250000017842e-01,5.719142407300535913e-01
2.265000000000000213e+01,5.696781250000019226e-01,5.718222090912672417e-01
2.275000000000000000e+01,5.711125000000020213e-01,5.717239209957490909e-01
2.285000000000000142e+01,5.687562500000018506e-01,5.716189539238477613e-01
2.295000000000000284e+01,5.683125000000019966e-01,5.715068572168746641e-01
2.305000000000000071e+01,5.705937500000018980e-01,5.713871502588323548e-01
2.315000000000000213e+01,5.694656250000018627e-01,5.712593205485549941e-01
2.325000000000000000e+01,5.682093750000017929e-01,5.711228216567953986e-01
2.335000000000000142e+01,5.671281250000018703e-01,5.709770710626969059e-01
2.345000000000000284e+01,5.707625000000018378e-01,5.708214478640131206e-01
2.355000000000000071e+01,5.703593750000021112e-01,5.706552903554089617e-01
2.365000000000000213e+01,5.704406250000020329e-01,5.704778934691829839e-01
2.375000000000000000e+01,5.688437500000019797e-01,5.702885060728120070e-01
2.385000000000000142e+01,5.692156250000022233e-01,5.700863281178392139e-01
2.395000000000000284e+01,5.696718750000019371e-01,5.698705076348266063e-01
2.405000000000000071e+01,5.679375000000019824e-01,5.696401375693661562e-01
2.415000000000000213e+01,5.679718750000019023e-01,5.693942524545274608e-01
2.425000000000000000e+01,5.679343750000017677e-01,5.691318249156119835e-01
2.435000000000000142e+01,5.670656250000017939e-01,5.688517620037100153e-01
2.445000000000000284e+01,5.685312500000020419e-01,5.685529013553395350e-01
2.455000000000000071e+01,5.679000000000019588e-01,5.682340071763968270e-01
2.465000000000000213e+01,5.701281250000017620e-01,5.678937660498072360e-01
2.475000000000000000e+01,5.672750000000018611e-01,5.675307825676434437e-01
2.485000000000000142e+01,5.692687500000018774e-01,5.671435747901180102e-01
2.495000000000000284e+01,5.660343750000020879e-01,5.667305695357828244e-01
2.505000000000000071e+01,5.660406250000020734e-01,5.662900975095226386e-01
2.515000000000000213e+01,5.673468750000016936e-01,5.658203882775421079e-01
2.525000000000000000e+01,5.654218750000020721e-01,5.653195651015658907e-01
2.535000000000000142e+01,5.668218750000020290e-01,5.647856396479398189e-01
2.545000000000000284e+01,5.629593750000020380e-01,5.642165065912781996e-01
2.555000000000000071e+01,5.627562500000017343e-01,5.636099381368051553e-01
2.565000000000000213e+01,5.667875000000018870e-01,5.629635784906341645e-01
2.575000000000000000e+01,5.647687500000019289e-01,5.622749383129550527e-01
2.585000000000000142e+01,5.647531250000018543e-01,5.615413891955285397e-01
2.595000000000000284e+01,5.622375000000018330e-01,5.607601582120391726e-01
2.605000000000000071e+01,5.621281250000016438e-01,5.599283225978004541e-01
2.615000000000000213e+01,5.605718750000021622e-01,5.590428046240587534e-01
2.625000000000000000e+01,5.632593750000021160e-01,5.581003667417427927e-01
2.635000000000000142e+01,5.608031250000018453e-01,5.570976070799670277e-01
2.645000000000000284e+01,5.600531250000017058e-01,5.560309553959263962e-01
2.655000000000000071e+01,5.582312500000020661e-01,5.548966695849846253e-01
2.665000000000000213e+01,5.594062500000018812e-01,5.536908328727346840e-01
2.675000000000000000e+01,5.555406250000020085e-01,5.524093518245010159e-01
2.685000000000000142e+01,5.535250000000017101e-01,5.510479553220620774e-01
2.695000000000000284e+01,5.509968750000019400e-01,5.496021946721328932e-01
2.705000000000000071e+01,5.538343750000016552e-01,5.480674450261471264e-01
2.715000000000000213e+01,5.530156250000016760e-01,5.464389083058533991e-01
2.725000000000000000e+01,5.510875000000018398e-01,5.447116178438365930e-01
2.735000000000000142e+01,5.485031250000020897e-01,5.428804449618799266e-01
2.745000000000000284e+01,5.433406250000019089e-01,5.409401077225826082e-01
2.755000000000000071e+01,5.409281250000018693e-01,5.388851821002439424e-01
2.765000000000000213e+01,5.420312500000018519e-01,5.367101158250142667e-01
2.775000000000000000e+01,5.407656250000018039e-01,5.344092451588954296e-01
2.785000000000000142e+01,5.372250000000015069e-01,5.319768148624375304e-01
2.795000000000000284e+01,5.326312500000017769e-01,5.294070016059457817e-01
2.805000000000000071e+01,5.301625000000018684e-01,5.266939410675726130e-01
2.815000000000000213e+01,5.280031250000014609e-01,5.238317589417080811e-01
2.825000000000000000e+01,5.250906250000018094e-01,5.208146060533996868e-01
2.835000000000000142e+01,5.200531250000017813e-01,5.176366977369633027e-01
2.845000000000000284e+01,5.148968750000012529e-01,5.142923575883673326e-01
2.855000000000000071e+01,5.134906250000015326e-01,5.107760656403768085e-01
2.865000000000000213e+01,5.091437500000014493e-01,5.070825109360272975e-01
2.875000000000000000e+01,5.020250000000018309e-01,5.032066483892138065e-01
2.885000000000000142e+01,5.006187500000016666e-01,4.991437597208835397e-01
2.895000000000000284e+01,4.967718750000016392e-01,4.948895181458271564e-01
2.905000000000000071e+01,4.928906250000019695e-01,4.904400563592793416e-01
2.915000000000000213e+01,4.869968750000015500e-01,4.857920372360680639e-01
2.925000000000000000e+01,4.819250000000013801e-01,4.809427265102821369e-01
2.935000000000000142e+01,4.753250000000014963e-01,4.758900665535683583e-01
2.945000000000000284e+01,4.678875000000015105e-01,4.706327502193946577e-01
2.955000000000000071e+01,4.604406250000014356e-01,4.651702935738948330e-01
2.965000000000000213e+01,4.575375000000014847e-01,4.595031061971333042e-01
2.975000000000000000e+01,4.507781250000016393e-01,4.536325576183365405e-01
2.985000000000000142e+01,4.467781250000014137e-01,4.475610383518877633e-01
2.995000000000000284e+01,4.376375000000011783e-01,4.412920139350186011e-01
3.005000000000000071e+01,4.330750000000013755e-01,4.348300703403079615e-01
3.015000000000000213e+01,4.279593750000014740e-01,4.281809491530382816e-01
3.025000000000000000e+01,4.205187500000016065e-01,4.213515709708286483e-01
3.035000000000000142e+01,4.129187500000013888e-01,4.143500456049998837e-01
3.045000000000000284e+01,4.033187500000011139e-01,4.071856678421327258e-01
3.055000000000000071e+01,3.966468750000013976e-01,3.998688977601355665e-01
3.065000000000000213e+01,3.898062500000012975e-01,3.924113248830845002e-01
3.075000000000000000e+01,3.799156250000013113e-01,3.848256157974064839e-01
3.085000000000000142e+01,3.756093750000012443e-01,3.771254452299699356e-01
3.095000000000000284e+01,3.674656250000012392e-01,3.693254109949192232e-01
3.105000000000000071e+01,3.591468750000010868e-01,3.614409336367025993e-01
3.115000000000000213e+01,3.526750000000013485e-01,3.534881420160442822e-01
3.125000000000000000e+01,3.467187500000011302e-01,3.454837464867765440e-01
3.135000000000000142e+01,3.364406250000010479e-01,3.374449016775060706e-01
3.145000000000000284e+01,3.275031250000010608e-01,3.293890612069237944e-01
3.155000000000000071e+01,3.188906250000012044e-01,3.213338269107545719e-01
3.165000000000000213e+01,3.121375000000009559e-01,3.132967953302915332e-01
3.175000000000000000e+01,3.037343750000008891e-01,3.052954042989525218e-01
3.185000000000000142e+01,2.977031250000010676e-01,2.973467824601835341e-01
3.195000000000000284e+01,2.882531250000011092e-01,2.894676044574960305e-01
3.204999999999999716e+01,2.807218750000008978e-01,2.816739543598524298e-01
3.215000000000000568e+01,2.748687500000008832e-01,2.739811996314976406e-01
3.225000000000000000e+01,2.676062500000009337e-01,2.664038776365116323e-01
3.235000000000000142e+01,2.590562500000008206e-01,2.589555962993117522e-01
3.245000000000000284e+01,2.513687500000008623e-01,2.516489501394255646e-01
3.254999999999999716e+01,2.435062500000008678e-01,2.444954524788903738e-01
3.265000000000000568e+01,2.360375000000006773e-01,2.375054842005409617e-01
3.275000000000000000e+01,2.297968750000007609e-01,2.306882590307130498e-01
3.285000000000000142e+01,2.246468750000008285e-01,2.240518049442529747e-01
3.295000000000000284e+01,2.184812500000007651e-01,2.176029609545455101e-01
3.304999999999999716e+01,2.128437500000007754e-01,2.113473882648566893e-01
3.315000000000000568e+01,2.050343750000006016e-01,2.052895945253071508e-01
3.325000000000000000e+01,2.000031250000006422e-01,1.994329697647350963e-01
3.335000000000000142e+01,1.939000000000006829e-01,1.937798324485049961e-01
3.345000000000000284e+01,1.884468750000006243e-01,1.883314840496075337e-01
3.354999999999999716e+01,1.828375000000005413e-01,1.830882705067022331e-01
3.365000000000000568e+01,1.764593750000005568e-01,1.780496489734286203e-01
3.375000000000000000e+01,1.726843750000005839e-01,1.732142583315438300e-01
3.385000000000000142e+01,1.699687500000006402e-01,1.685799920390177176e-01
3.395000000000000284e+01,1.657843750000005389e-01,1.641440720058997549e-01
3.404999999999999716e+01,1.614468750000006003e-01,1.599031223284094472e-01
3.415000000000000568e+01,1.568531250000005928e-01,1.558532418588876589e-01
3.425000000000000000e+01,1.529625000000005286e-01,1.519900747401218277e-01
3.435000000000000142e+01,1.499875000000005509e-01,1.483088781821602919e-01
3.445000000000000284e+01,1.463500000000004519e-01,1.448045869040565092e-01
3.454999999999999716e+01,1.428218750000004866e-01,1.414718737987597785e-01
3.465000000000000568e+01,1.394468750000005253e-01,1.383052065043654244e-01
3.475000000000000000e+01,1.358968750000004722e-01,1.352988996775439101e-01
3.485000000000000142e+01,1.328875000000004358e-01,1.324471628643301702e-01
3.495000000000000284e+01,1.302156250000003901e-01,1.297441439493261517e-01
3.504999999999999716e+01,1.278812500000004182e-01,1.271839682368656188e-01
3.515000000000000568e+01,1.241843750000004160e-01,1.247607732774435874e-01
3.525000000000000000e+01,1.227500000000003588e-01,1.224687396004982831e-01
3.535000000000000142e+01,1.201812500000003642e-01,1.203021175514777386e-01
3.545000000000000284e+01,1.202781250000003743e-01,1.182552504581815545e-01
3.554999999999999716e+01,1.187906250000003855e-01,1.163225943697636378e-01
3.565000000000000568e+01,1.166625000000004603e-01,1.144987346227467340e-01
3.575000000000000000e+01,1.130156250000003693e-01,1.127783994930407485e-01
3.585000000000000142e+01,1.127468750000003850e-01,1.111564711923527793e-01
3.595000000000000284e+01,1.107656250000003534e-01,1.096279944625457026e-01
3.604999999999999716e+01,1.098687500000004036e-01,1.081881830132968847e-01
3.615000000000000568e+01,1.082593750000003935e-01,1.068324240376685164e-01
3.625000000000000000e+01,1.074875000000003605e-01,1.055562810275919583e-01
3.635000000000000142e+01,1.060562500000003239e-01,1.043554950973896445e-01
3.645000000000000284e+01,1.059343750000003581e-01,1.032259850088302899e-01
3.654999999999999716e+01,1.046875000000003358e-01,1.021638460762206435e-01
3.665000000000000568e+01,1.032718750000003460e-01,1.011653481150480149e-01
3.675000000000000000e+01,1.015156250000003035e-01,1.002269325829522051e-01
3.685000000000000142e+01,1.011656250000003560e-01,9.934520904753205151e-02
3.695000000000000284e+01,1.005156250000003304e-01,9.851695110184935378e-02
3.704999999999999716e+01,9.928437500000032723e-02,9.773909183556953040e-02
3.715000000000000568e+01,9.968125000000040148e-02,9.700871895756829622e-02
3.725000000000000000e+01,9.880312500000032472e-02,9.632306965456766124e-02
3.735000000000000142e+01,9.720625000000034099e-02,9.567952525995765400e-02
3.745000000000000284e+01,9.663750000000029261e-02,9.507560579742405094e-02
3.754999999999999716e+01,9.701562500000031342e-02,9.450896445530088119e-02
3.765000000000000568e+01,9.652187500000032616e-02,9.397738203968530879e-02
3.775000000000000000e+01,9.595937500000030485e-02,9.347876144724676095e-02
3.785000000000000142e+01,9.666562500000031033e-02,9.301112219228624411e-02
3.795000000000000284e+01,9.628437500000032456e-02,9.257259501691866843e-02
3.804999999999999716e+01,9.507500000000032592e-02,9.216141660819746062e-02
3.815000000000000568e+01,9.460000000000032272e-02,9.177592444153895301e-02
3.825000000000000000e+01,9.380312500000030640e-02,9.141455176587962028e-02
3.835000000000000853e+01,9.412812500000031224e-02,9.107582274256403876e-02
3.845000000000000284e+01,9.226875000000026028e-02,9.075834774697219554e-02
3.854999999999999716e+01,9.208750000000026636e-02,9.046081883930498502e-02
3.865000000000000568e+01,9.242500000000031246e-02,9.018200540872023385e-02
3.875000000000000000e+01,9.235937500000032663e-02,8.992074999310264993e-02
