psi,rho,rho_fit
1.525000000000000000e+01,7.598281250000026299e-01,7.594369225998948147e-01
1.535000000000000142e+01,7.551906250000023357e-01,7.594369224049946077e-01
1.544999999999999929e+01,7.593000000000026395e-01,7.594369221720779217e-01
1.555000000000000071e+01,7.590593750000023121e-01,7.594369218937291333e-01
1.565000000000000213e+01,7.615031250000025009e-01,7.594369215610867752e-01
1.575000000000000000e+01,7.642406250000024492e-01,7.594369211635602079e-01
1.585000000000000142e+01,7.601500000000025459e-01,7.594369206884934442e-01
1.594999999999999929e+01,7.616437500000029504e-01,7.594369201207618048e-01
1.605000000000000071e+01,7.603656250000022654e-01,7.594369194422904146e-01
1.614999999999999858e+01,7.587843750000021759e-01,7.594369186314786635e-01
1.625000000000000000e+01,7.598812500000025061e-01,7.594369176625126450e-01
1.635000000000000142e+01,7.545750000000027713e-01,7.594369165045435910e-01
1.645000000000000284e+01,7.563562500000022837e-01,7.594369151207048807e-01
1.655000000000000071e+01,7.591375000000024631e-01,7.594369134669394228e-01
1.664999999999999858e+01,7.608281250000026308e-01,7.594369114905961116e-01
1.675000000000000000e+01,7.627781250000025270e-01,7.594369091287538343e-01
1.685000000000000142e+01,7.630687500000028489e-01,7.594369063062189618e-01
1.695000000000000284e+01,7.613906250000027631e-01,7.594369029331298204e-01
1.705000000000000071e+01,7.622250000000027059e-01,7.594368989020976457e-01
1.714999999999999858e+01,7.577406250000023880e-01,7.594368940847859850e-01
1.725000000000000000e+01,7.557437500000028230e-01,7.594368883278259652e-01
1.735000000000000142e+01,7.561843750000026843e-01,7.594368814479330876e-01
1.745000000000000284e+01,7.581656250000028407e-01,7.594368732260718957e-01
1.755000000000000071e+01,7.602625000000027278e-01,7.594368634004826646e-01
1.764999999999999858e+01,7.595000000000027285e-01,7.594368516583477335e-01
1.775000000000000000e+01,7.630468750000026779e-01,7.594368376258324727e-01
1.785000000000000142e+01,7.642718750000025985e-01,7.594368208561832478e-01
1.795000000000000284e+01,7.610531250000026615e-01,7.594368008155043537e-01
1.805000000000000071e+01,7.600281250000026079e-01,7.594367768657601658e-01
1.814999999999999858e+01,7.567156250000026674e-01,7.594367482444623896e-01
1.825000000000000000e+01,7.568312500000026199e-01,7.594367140403947003e-01
1.835000000000000142e+01,7.578218750000025317e-01,7.594366731646020607e-01
1.845000000000000284e+01,7.582000000000025386e-01,7.594366243157222307e-01
1.855000000000000071e+01,7.620375000000026988e-01,7.594365659385546863e-01
1.864999999999999858e+01,7.594062500000025029e-01,7.594364961745474485e-01
1.875000000000000000e+01,7.612500000000024247e-01,7.594364128026274141e-01
1.885000000000000142e+01,7.629781250000025050e-01,7.594363131684889190e-01
1.895000000000000284e+01,7.591500000000023229e-01,7.594361941000893346e-01
1.905000000000000071e+01,7.610500000000028908e-01,7.594360518066627375e-01
1.915000000000000213e+01,7.591250000000029363e-01,7.594358817580355581e-01
1.925000000000000000e+01,7.562625000000025022e-01,7.594356785404035026e-01
1.935000000000000142e+01,7.571031250000026525e-01,7.594354356839765341e-01
1.945000000000000284e+01,7.562531250000019689e-01,7.594351454570082982e-01
1.955000000000000071e+01,7.597250000000025372e-01,7.594347986196505751e-01
1.965000000000000213e+01,7.606250000000028821e-01,7.594343841298002440e-01
1.975000000000000000e+01,7.616562500000023661e-01,7.594338887915725866e-01
1.985000000000000142e+01,7.634593750000024936e-01,7.594332968352162094e-01
1.995000000000000284e+01,7.611343750000025832e-01,7.594325894150957268e-01
2.005000000000000071e+01,7.601562500000024203e-01,7.594317440097682059e-01
2.015000000000000213e+01,7.591718750000028271e-01,7.594307337050596463e-01
2.025000000000000000e+01,7.570406250000027981e-01,7.594295263373300742e-01
2.035000000000000142e+01,7.540093750000024242e-01,7.594280834696689464e-01
2.045000000000000284e+01,7.583843750000029971e-01,7.594263591684481396e-01
2.055000000000000071e+01,7.613937500000027558e-01,7.594242985413186542e-01
2.065000000000000213e+01,7.633031250000024137e-01,7.594218359901538928e-01
2.075000000000000000e+01,7.639968750000030173e-01,7.594188931233896156e-01
2.085000000000000142e+01,7.614062500000023936e-01,7.594153762613973235e-01
2.095000000000000284e+01,7.589031250000028983e-01,7.594111734556137083e-01
2.105000000000000071e+01,7.559625000000025352e-01,7.594061509267320265e-01
2.115000000000000213e+01,7.605750000000027766e-01,7.594001488088527596e-01
2.125000000000000000e+01,7.582312500000027988e-01,7.593929760645221627e-01
2.135000000000000142e+01,7.568812500000027255e-01,7.593844044093708279e-01
2.145000000000000284e+01,7.594437500000027486e-01,7.593741610537927400e-01
2.155000000000000071e+01,7.596468750000027192e-01,7.593619200318068030e-01
2.165000000000000213e+01,7.587625000000022268e-01,7.593472918427959240e-01
2.175000000000000000e+01,7.639812500000026096e-01,7.593298110788491151e-01
2.185000000000000142e+01,7.601562500000024203e-01,7.593089216473756231e-01
2.195000000000000284e+01,7.603437500000025384e-01,7.592839591236281160e-01
2.205000000000000071e+01,7.616656250000023443e-01,7.592541296785800808e-01
2.215000000000000213e+01,7.574031250000027304e-01,7.592184849216867537e-01
2.225000000000000000e+01,7.585062500000028241e-01,7.591758918724462735e-01
2.235000000000000142e+01,7.586093750000028058e-01,7.591249971259323992e-01
2.245000000000000284e+01,7.590656250000025196e-01,7.590641841016714242e-01
2.255000000000000071e+01,7.635906250000025208e-01,7.589915220579233068e-01
2.265000000000000213e+01,7.592125000000025103e-01,7.589047053096513729e-01
2.275000000000000000e+01,7.581000000000023276e-01,7.588009808027746939e-01
2.285000000000000142e+01,7.595125000000025883e-01,7.586770618639253616e-01
2.295000000000000284e+01,7.603093750000027295e-01,7.585290255579246743e-01
2.305000000000000071e+01,7.573187500000030381e-01,7.583521906389203426e-01
2.315000000000000213e+01,7.600937500000028990e-01,7.581409725707670688e-01
2.325000000000000000e+01,7.614250000000021279e-01,7.578887115148781328e-01
2.335000000000000142e+01,7.580093750000027608e-01,7.575874685398072961e-01
2.345000000000000284e+01,7.556625000000021242e-01,7.572277846021684411e-01
2.355000000000000071e+01,7.566343750000024126e-01,7.567983960977815450e-01
2.365000000000000213e+01,7.563843750000022181e-01,7.562859000130324194e-01
2.375000000000000000e+01,7.535187500000027905e-01,7.556743609669037687e-01
2.385000000000000142e+01,7.573718750000026922e-01,7.549448518000735353e-01
2.395000000000000284e+01,7.569812500000026034e-01,7.540749189555884247e-01
2.405000000000000071e+01,7.548937500000028056e-01,7.530379638792736863e-01
2.415000000000000213e+01,7.518468750000026901e-01,7.518025322980177449e-01
2.425000000000000000e+01,7.517187500000019895e-01,7.503315048645484708e-01
2.435000000000000142e+01,7.452250000000024688e-01,7.485811857766714317e-01
2.445000000000000284e+01,7.458906250000028049e-01,7.465002912435663163e-01
2.455000000000000071e+01,7.426937500000028169e-01,7.440288479379965070e-01
2.465000000000000213e+01,7.419437500000023444e-01,7.410970239178740204e-01
2.475000000000000000e+01,7.330843750000031189e-01,7.376239322114899188e-01
2.485000000000000142e+01,7.338687500000026231e-01,7.335164717691461389e-01
2.495000000000000284e+01,7.257343750000024851e-01,7.286683031921865616e-01
2.505000000000000071e+01,7.215843750000026091e-01,7.229590985908900258e-01
2.515000000000000213e+01,7.158531250000020885e-01,7.162542561674687391e-01
2.525000000000000000e+01,7.050968750000025098e-01,7.084053288580350882e-01
2.535000000000000142e+01,6.972812500000025171e-01,6.992514775967635376e-01
2.545000000000000284e+01,6.838218750000025770e-01,6.886223136642346532e-01
2.555000000000000071e+01,6.719593750000020238e-01,6.763425248321677241e-01
2.565000000000000213e+01,6.579093750000020169e-01,6.622386627560437056e-01
2.575000000000000000e+01,6.426625000000020238e-01,6.461483736585132975e-01
2.585000000000000142e+01,6.231937500000023222e-01,6.279321476723838114e-01
2.595000000000000284e+01,6.038812500000022565e-01,6.074873182951202599e-01
2.605000000000000071e+01,5.801187500000021258e-01,5.847635591703497226e-01
2.615000000000000213e+01,5.586468750000019856e-01,5.597785405711952489e-01
2.625000000000000000e+01,5.331187500000017510e-01,5.326318222222671261e-01
2.635000000000000142e+01,5.051593750000017424e-01,5.035146345368801679e-01
2.645000000000000284e+01,4.734187500000017201e-01,4.727131349692843543e-01
2.655000000000000071e+01,4.454750000000013421e-01,4.406031916951173577e-01
2.665000000000000213e+01,4.114187500000012210e-01,4.076358022938160186e-01
2.675000000000000000e+01,3.772406250000013284e-01,3.743137724893890739e-01
2.685000000000000142e+01,3.469906250000011627e-01,3.411619310921565895e-01
2.695000000000000284e+01,3.117687500000010936e-01,3.086944948071774775e-01
2.705000000000000071e+01,2.823781250000009790e-01,2.773838138856918878e-01
2.715000000000000213e+01,2.514750000000007812e-01,2.476344285199623130e-01
2.725000000000000000e+01,2.225000000000007527e-01,2.197652438279419640e-01
2.735000000000000142e+01,1.972843750000006502e-01,1.940010380410119861e-01
2.745000000000000284e+01,1.715812500000006291e-01,1.704729075980111475e-01
2.755000000000000071e+01,1.486343750000005681e-01,1.492260087654214140e-01
2.765000000000000213e+01,1.277156250000004434e-01,1.302322798860654496e-01
2.775000000000000000e+01,1.104312500000003694e-01,1.134057220174303771e-01
2.785000000000000142e+01,9.443750000000031286e-02,9.861813638386868197e-02
2.795000000000000284e+01,8.187187500000027429e-02,8.571376717322570782e-02
2.805000000000000071e+01,6.837500000000025502e-02,7.452189814510390420e-02
2.815000000000000213e+01,5.930625000000018521e-02,6.486697862149587435e-02
2.825000000000000000e+01,5.038437500000020330e-02,5.657624930686522280e-02
2.835000000000000142e+01,4.262500000000014194e-02,4.948509133620965228e-02
2.845000000000000284e+01,3.717187500000013189e-02,4.344045296349907659e-02
2.855000000000000071e+01,3.219687500000011082e-02,3.830274939214145524e-02
2.865000000000000213e+01,2.865625000000009484e-02,3.394661465660647748e-02
2.875000000000000000e+01,2.547500000000007397e-02,3.026083667366979979e-02
2.885000000000000142e+01,2.210000000000007792e-02,2.714774651748336209e-02
2.895000000000000284e+01,2.038125000000006598e-02,2.452227257271050176e-02
2.905000000000000071e+01,1.878437500000007185e-02,2.231081598998124749e-02
2.915000000000000213e+01,1.740625000000005709e-02,2.045005857684922823e-02
2.925000000000000000e+01,1.594375000000005510e-02,1.888577837342431121e-02
2.935000000000000142e+01,1.544062500000005847e-02,1.757172090868380776e-02
2.945000000000000284e+01,1.474687500000005681e-02,1.646855418951831407e-02
2.955000000000000071e+01,1.384687500000005185e-02,1.554292139198476530e-02
2.965000000000000213e+01,1.350625000000004600e-02,1.476659565248544803e-02
2.975000000000000000e+01,1.270312500000004424e-02,1.411573514107161698e-02
2.985000000000000142e+01,1.287500000000004786e-02,1.357023280691471712e-02
2.995000000000000284e+01,1.250000000000004580e-02,1.311315309352789615e-02
3.005000000000000071e+01,1.221875000000004208e-02,1.273024698474850558e-02
3.015000000000000213e+01,1.223125000000003723e-02,1.240953656400800575e-02
3.025000000000000000e+01,1.175625000000004618e-02,1.214096056493696452e-02
3.035000000000000142e+01,1.214375000000004340e-02,1.191607296283725415e-02
3.045000000000000284e+01,1.163125000000003913e-02,1.172778736933133281e-02
3.055000000000000071e+01,1.175625000000003750e-02,1.157016075771905017e-02
3.065000000000000213e+01,1.200000000000004188e-02,1.143821080774520826e-02
3.075000000000000000e+01,1.196562500000004046e-02,1.132776188164308362e-02
3.085000000000000142e+01,1.195312500000003837e-02,1.123531530975652171e-02
3.095000000000000284e+01,1.198437500000004187e-02,1.115794026519245641e-02
3.105000000000000071e+01,1.174687500000003680e-02,1.109318204076936709e-02
3.115000000000000213e+01,1.155312500000003906e-02,1.103898500995226239e-02
3.125000000000000000e+01,1.206875000000004299e-02,1.099362796077646420e-02
3.135000000000000142e+01,1.176562500000004341e-02,1.095566984340201611e-02
3.145000000000000284e+01,1.211562500000003956e-02,1.092390427378914231e-02
3.155000000000000071e+01,1.191250000000003938e-02,1.089732139392146637e-02
3.165000000000000213e+01,1.207500000000003536e-02,1.087507590859260187e-02
3.175000000000000000e+01,1.190000000000003555e-02,1.085646030516712601e-02
3.185000000000000142e+01,1.193750000000004356e-02,1.084088242054614959e-02
3.195000000000000284e+01,1.180937500000003686e-02,1.082784665293301529e-02
3.204999999999999716e+01,1.178125000000004516e-02,1.081693822850082753e-02
3.215000000000000568e+01,1.188125000000003935e-02,1.080781002784875211e-02
3.225000000000000000e+01,1.129687500000004126e-02,1.080017155689610986e-02
3.235000000000000142e+01,1.150312500000004109e-02,1.079377971392042612e-02
3.245000000000000284e+01,1.181250000000004172e-02,1.078843106077886915e-02
3.254999999999999716e+01,1.212812500000003992e-02,1.078395535364518043e-02
3.265000000000000568e+01,1.223750000000003828e-02,1.078021012827506953e-02
3.275000000000000000e+01,1.203125000000004365e-02,1.077707616809525648e-02
3.285000000000000142e+01,1.217187500000004030e-02,1.077445371131147134e-02
3.295000000000000284e+01,1.157187500000003873e-02,1.077225927661629168e-02
3.304999999999999716e+01,1.141562500000003512e-02,1.077042300667113706e-02
3.315000000000000568e+01,1.153750000000003904e-02,1.076888644495166414e-02
3.325000000000000000e+01,1.149062500000003380e-02,1.076760067529242137e-02
3.335000000000000142e+01,1.153437500000004633e-02,1.076652476498024535e-02
3.345000000000000284e+01,1.127500000000003499e-02,1.076562446188500388e-02
3.354999999999999716e+01,1.145625000000003585e-02,1.076487110418883342e-02
3.365000000000000568e+01,1.162500000000004155e-02,1.076424070802922683e-02
3.375000000000000000e+01,1.144062500000003757e-02,1.076371320402919052e-02
3.385000000000000142e+01,1.150625000000004075e-02,1.076327179842168080e-02
3.395000000000000284e+01,1.128125000000004298e-02,1.076290243843736061e-02
3.404999999999999716e+01,1.180312500000003581e-02,1.076259336494217456e-02
3.415000000000000568e+01,1.170937500000003920e-02,1.076233473808663188e-02
3.425000000000000000e+01,1.191875000000003869e-02,1.076211832405193913e-02
3.435000000000000142e+01,1.155000000000003940e-02,1.076193723292168114e-02
3.445000000000000284e+01,1.156875000000003907e-02,1.076178569933639029e-02
3.454999999999999716e+01,1.146250000000004036e-02,1.076165889894697969e-02
3.465000000000000568e+01,1.165937500000003429e-02,1.076155279482665650e-02
3.475000000000000000e+01,1.173125000000004026e-02,1.076146400894967270e-02
3.485000000000000142e+01,1.188750000000004040e-02,1.076138971464707383e-02
3.495000000000000284e+01,1.175312500000004652e-02,1.076132754661557334e-02
3.504999999999999716e+01,1.204375000000004400e-02,1.076127552561401135e-02
3.515000000000000568e+01,1.173750000000004130e-02,1.076123199545120368e-02
3.525000000000000000e+01,1.131562500000004613e-02,1.076119557025795315e-02
3.535000000000000142e+01,1.141562500000004032e-02,1.076116509036550983e-02
3.545000000000000284e+01,1.160937500000003807e-02,1.076113958538538196e-02
3.554999999999999716e+01,1.163125000000003913e-02,1.076111824331521527e-02
3.565000000000000568e+01,1.157500000000003491e-02,1.076110038468713892e-02
3.575000000000000000e+01,1.213125000000004478e-02,1.076108544093562491e-02
3.585000000000000142e+01,1.179375000000004031e-02,1.076107293629596784e-02
3.595000000000000284e+01,1.147500000000003899e-02,1.076106247265762317e-02
3.604999999999999716e+01,1.169375000000003571e-02,1.076105371688929058e-02
3.615000000000000568e+01,1.157812500000003977e-02,1.076104639023339749e-02
3.625000000000000000e+01,1.153750000000003557e-02,1.076104025943086517e-02
3.635000000000000142e+01,1.187500000000004004e-02,1.076103512929499351e-02
3.645000000000000284e+01,1.153437500000003939e-02,1.076103083649759817e-02
3.654999999999999716e+01,1.162187500000004363e-02,1.076102724436855951e-02
3.665000000000000568e+01,1.179062500000003892e-02,1.076102423854519152e-02
3.675000000000000000e+01,1.130937500000003641e-02,1.076102172333093243e-02
3.685000000000000142e+01,1.184375000000004001e-02,1.076101961864878165e-02
3.695000000000000284e+01,1.182500000000003861e-02,1.076101785749189466e-02
3.704999999999999716e+01,1.204062500000004088e-02,1.076101638379023395e-02
3.715000000000000568e+01,1.139375000000003579e-02,1.076101515062544145e-02
3.725000000000000000e+01,1.175000000000004340e-02,1.076101411873731095e-02
3.735000000000000142e+01,1.165000000000003533e-02,1.076101325527345498e-02
3.745000000000000284e+01,1.188750000000004560e-02,1.076101253274380776e-02
3.754999999999999716e+01,1.157500000000004012e-02,1.076101192814510332e-02
3.765000000000000568e+01,1.134375000000004130e-02,1.076101142222868345e-02
3.775000000000000000e+01,1.140937500000004448e-02,1.076101099888776558e-02
3.785000000000000142e+01,1.178125000000003822e-02,1.076101064464435320e-02
3.795000000000000284e+01,1.175625000000004444e-02,1.076101034822035674e-02
3.804999999999999716e+01,1.186562500000003760e-02,1.076101010017854742e-02
3.815000000000000568e+01,1.196250000000004775e-02,1.076100989262207541e-02
3.825000000000000000e+01,1.143437500000004173e-02,1.076100971894278224e-02
3.835000000000000853e+01,1.211562500000004823e-02,1.076100957361142418e-02
3.845000000000000284e+01,1.188750000000004040e-02,1.076100945200092474e-02
3.854999999999999716e+01,1.173125000000004026e-02,1.076100935023971417e-02
3.865000000000000568e+01,1.185000000000004279e-02,1.076100926508788413e-02
3.875000000000000000e+01,1.212187500000004234e-02,1.076100919383449206e-02
